date,CSI1000,CSI500,CYB,HS300,SH50
2019-09-11,5566.4083,5217.2913,1703.5377,3930.0999,2957.1439
2019-09-12,5592.9216,5242.6115,1710.5723,3972.3799,2999.5617
2019-09-16,5627.2352,5250.3398,1714.3683,3957.7154,2982.4481
2019-09-17,5492.2224,5140.4502,1677.9866,3891.2208,2937.0077
2019-09-18,5485.8788,5141.0381,1679.3059,3910.0837,2954.3577
2019-09-19,5550.4072,5191.6687,1705.5991,3924.3823,2956.8294
2019-09-20,5556.4776,5204.4848,1705.0471,3935.6511,2963.4349
2019-09-23,5501.2148,5171.484,1684.3236,3890.6616,2930.9132
2019-09-24,5528.8929,5180.7418,1694.5964,3901.0758,2940.0806
2019-09-25,5421.6247,5087.0091,1672.6464,3870.9837,2928.8351
2019-09-26,5244.0766,4970.2403,1623.7908,3841.1388,2927.8766
2019-09-27,5291.4359,5005.6299,1647.5332,3852.6534,2929.7246
2019-09-30,5232.3865,4940.903,1627.5454,3814.5282,2897.7027
2019-10-08,5237.1816,4941.7607,1616.5842,3837.6791,2922.348
2019-10-09,5285.1493,4982.9535,1622.415,3843.2392,2922.9797
2019-10-10,5366.9254,5046.3594,1666.9663,3874.6391,2940.8002
2019-10-11,5370.6541,5055.5165,1666.8345,3911.7253,2983.1198
2019-10-14,5455.6064,5131.1312,1679.3784,3953.2411,3013.5334
2019-10-15,5375.5288,5061.0029,1660.887,3936.2498,3015.4202
2019-10-16,5353.0154,5038.356,1656.3719,3922.6854,3004.7233
2019-10-17,5347.2673,5029.854,1658.2592,3925.2216,3011.7535
2019-10-18,5280.5324,4961.8072,1648.6253,3869.3777,2963.1753
2019-10-21,5247.2982,4951.0354,1644.5077,3880.8398,2968.9051
2019-10-22,5312.4584,5005.5525,1666.8685,3895.8809,2973.2173
2019-10-23,5269.7225,4967.1949,1650.29,3871.0848,2954.3052
2019-10-24,5259.4545,4958.2465,1653.8646,3870.6678,2959.0317
2019-10-25,5300.0943,4994.5684,1675.3402,3896.7923,2967.0517
2019-10-28,5425.7542,5084.4677,1704.4168,3926.585,2981.3615
2019-10-29,5366.7544,5007.7126,1686.5802,3910.226,2968.2831
2019-10-30,5313.4166,4947.8954,1684.0782,3891.2255,2952.1181
2019-10-31,5253.8811,4917.4174,1671.3122,3886.7519,2954.734
2019-11-01,5303.9905,4962.3495,1686.9984,3952.3872,3002.6488
2019-11-04,5337.0832,4987.8364,1699.9194,3978.1216,3022.2749
2019-11-05,5352.061,5025.3029,1713.2892,4002.8128,3039.9772
2019-11-06,5304.8381,4974.7343,1703.0175,3984.8816,3032.7916
2019-11-07,5340.1711,5007.0666,1715.5753,3991.8749,3033.2991
2019-11-08,5321.7779,4988.2938,1711.2157,3973.0107,3012.4594
2019-11-11,5183.5711,4876.1594,1673.1288,3902.9783,2965.7075
2019-11-12,5196.7152,4881.6144,1671.4421,3903.6888,2971.3606
2019-11-13,5181.4922,4875.543,1681.7939,3899.9815,2967.6702
2019-11-14,5216.6437,4912.1075,1692.5827,3905.857,2968.5686
2019-11-15,5152.5637,4868.4367,1674.7838,3877.0892,2954.7013
2019-11-18,5189.3522,4892.4609,1682.4917,3907.9291,2980.9457
2019-11-19,5286.1488,4975.1128,1729.0785,3947.0392,3000.7451
2019-11-20,5259.4697,4946.2757,1719.6649,3907.8641,2968.1238
2019-11-21,5250.665,4945.7188,1713.2023,3889.598,2949.3369
2019-11-22,5181.1093,4904.0828,1679.8026,3849.9948,2922.2669
2019-11-25,5151.3684,4901.5021,1661.7742,3878.2061,2951.2474
2019-11-26,5147.7282,4882.1624,1679.0823,3891.6533,2946.5669
2019-11-27,5145.967,4904.2568,1674.3888,3875.6186,2944.3218
2019-11-28,5131.1284,4889.2595,1673.7948,3862.3029,2930.4816
2019-11-29,5126.6146,4894.9416,1664.8963,3828.6706,2894.7154
2019-12-02,5137.7835,4905.4209,1669.5358,3836.0589,2899.439
2019-12-03,5171.3562,4926.4548,1675.3852,3851.0873,2909.6232
2019-12-04,5179.6944,4920.6682,1673.7793,3849.819,2901.0663
2019-12-05,5238.1302,4967.6021,1709.8264,3879.3638,2921.9474
2019-12-06,5275.5098,5010.5104,1726.8011,3902.3853,2939.8184
2019-12-09,5294.2815,5024.604,1721.0707,3895.4468,2933.0421
2019-12-10,5326.3609,5049.0514,1734.0216,3900.3843,2936.9931
2019-12-11,5304.8817,5027.2784,1718.2595,3902.7492,2949.6467
2019-12-12,5304.4232,5012.0011,1720.986,3891.0242,2938.0356
2019-12-13,5375.9765,5073.6858,1755.4132,3968.2211,3006.3127
2019-12-16,5476.9884,5166.0391,1780.333,3987.5464,2999.2015
2019-12-17,5545.6182,5236.0624,1801.6162,4041.7996,3033.1423
2019-12-18,5543.787,5235.1248,1792.4178,4032.7826,3025.7847
2019-12-19,5568.113,5241.7376,1790.4375,4027.1495,3017.7128
2019-12-20,5501.1575,5184.6752,1771.7065,4017.2527,3012.6257
2019-12-23,5377.0867,5084.3505,1736.624,3967.0962,2984.2426
2019-12-24,5471.7354,5162.0702,1769.8688,3992.9581,2996.765
2019-12-25,5504.4168,5183.0986,1784.3947,3990.8671,2986.0036
2019-12-26,5543.6643,5219.1404,1793.6354,4025.9879,3011.6361
2019-12-27,5498.9254,5179.1929,1767.5818,4022.0278,3017.7787
2019-12-30,5529.9961,5241.9383,1790.2385,4081.6334,3062.75
2019-12-31,5567.033,5267.6622,1798.1181,4096.5821,3063.219
2020-01-02,5676.5579,5366.1375,1832.7416,4152.2408,3090.8331
2020-01-03,5706.0438,5380.6372,1836.0118,4144.9649,3078.2793
2020-01-06,5764.7334,5434.8503,1859.9209,4129.2954,3056.8359
2020-01-07,5852.3609,5499.8395,1893.2141,4160.2274,3074.0152
2020-01-08,5772.4742,5423.7966,1862.6992,4112.3172,3037.8525
2020-01-09,5864.1821,5497.5429,1913.1422,4164.3697,3067.5456
2020-01-10,5851.8928,5480.2279,1904.1945,4163.1849,3067.881
2020-01-13,5926.7222,5559.6272,1935.0716,4203.9883,3090.1284
2020-01-14,5914.1131,5542.3316,1922.5573,4189.8862,3080.6016
2020-01-15,5913.518,5530.0266,1924.2384,4166.7344,3058.0078
2020-01-16,5902.1318,5527.6676,1929.9608,4149.0434,3043.0931
2020-01-17,5879.4121,5510.0453,1932.5106,4154.853,3053.1729
2020-01-20,5954.8668,5587.5359,1982.1762,4185.8304,3065.9906
2020-01-21,5901.8587,5523.9419,1967.0268,4114.3085,3012.1123
2020-01-22,5919.587,5575.5126,1993.8991,4131.9311,3017.8785
2020-01-23,5699.0083,5377.7411,1927.7418,4003.9013,2932.4932
2020-02-03,5200.1624,4910.9011,1795.7744,3688.3578,2727.0931
2020-02-04,5212.1,4996.4743,1882.691,3785.6376,2794.6606
2020-02-05,5348.3408,5123.9619,1939.6198,3828.5272,2812.8993
2020-02-06,5515.6411,5282.8922,2012.2485,3899.7751,2854.8878
2020-02-07,5583.5955,5327.0369,2015.7993,3899.8693,2851.7105
2020-02-10,5661.5621,5388.4349,2042.1773,3916.0052,2850.0642
2020-02-11,5623.2586,5361.2768,2028.4442,3952.4643,2879.8575
2020-02-12,5754.2577,5459.9461,2085.278,3984.4325,2895.5859
2020-02-13,5707.5326,5412.8418,2064.5956,3959.9188,2875.4794
2020-02-14,5727.8291,5420.8025,2069.2188,3987.7342,2895.0644
2020-02-17,5936.4827,5594.4366,2146.1776,4077.4241,2950.0699
2020-02-18,6072.1933,5660.8142,2170.9493,4057.5108,2924.3981
2020-02-19,6018.0505,5603.2626,2139.4372,4051.3107,2923.7633
2020-02-20,6134.388,5706.7127,2186.7374,4144.6561,2978.1829
2020-02-21,6243.4783,5784.0321,2226.6389,4149.4903,2968.1381
2020-02-24,6380.4145,5865.4665,2263.9716,4132.8388,2930.0332
2020-02-25,6407.1434,5897.7219,2287.3117,4123.8543,2909.324
2020-02-26,6221.835,5743.3929,2180.7012,4073.0152,2901.6734
2020-02-27,6232.089,5753.7277,2196.7138,4084.8759,2912.0364
2020-02-28,5870.9664,5451.2897,2071.5665,3940.0488,2821.0419
2020-03-02,6113.4111,5656.4193,2135.4152,4069.6662,2907.8863
2020-03-03,6195.8915,5710.0235,2173.3465,4091.3615,2921.4435
2020-03-04,6226.533,5716.5112,2169.4428,4115.0524,2947.5666
2020-03-05,6315.8349,5801.1199,2209.5883,4206.7251,3018.0701
2020-03-06,6296.7385,5763.8602,2192.9361,4138.5072,2964.8348
2020-03-09,6049.6211,5525.8167,2093.0632,3997.1325,2868.8297
2020-03-10,6206.408,5675.1113,2148.8097,4082.7315,2924.2165
2020-03-11,6122.9093,5589.5311,2101.4635,4028.4289,2888.3612
2020-03-12,5999.6395,5493.8838,2045.9255,3950.9111,2841.9824
2020-03-13,5945.4645,5457.2006,2030.58,3895.3128,2798.7695
2020-03-16,5657.7747,5200.1142,1910.7666,3727.8398,2694.0229
2020-03-17,5642.9188,5212.0619,1917.7019,3709.6822,2685.5907
2020-03-18,5556.1082,5119.4716,1887.0419,3636.2565,2625.747
2020-03-19,5617.1948,5157.8235,1894.9431,3589.0926,2569.7891
2020-03-20,5670.471,5219.2809,1915.0464,3653.2239,2628.4161
2020-03-23,5416.5708,4998.9095,1827.0522,3530.3058,2559.6192
2020-03-24,5517.2552,5096.0408,1876.9102,3625.1146,2639.3834
2020-03-25,5646.6252,5217.4237,1937.8546,3722.5181,2700.1865
2020-03-26,5595.4333,5166.1091,1927.2753,3698.0472,2689.2803
2020-03-27,5553.6122,5137.3371,1903.881,3710.0605,2701.4447
2020-03-30,5415.4107,5027.4856,1860.4845,3674.1108,2690.042
2020-03-31,5427.1324,5041.4534,1871.9174,3686.1551,2689.379
2020-04-01,5403.303,5019.2187,1864.8002,3675.0758,2682.0795
2020-04-02,5538.604,5147.2019,1916.9506,3734.5306,2719.8864
2020-04-03,5507.1187,5107.0393,1906.6747,3713.2183,2708.8246
2020-04-07,5695.1689,5267.073,1969.7818,3798.0214,2757.4064
2020-04-08,5718.1282,5271.7961,1964.7573,3780.3445,2743.8865
2020-04-09,5789.2646,5322.4614,1997.1361,3792.8105,2752.588
2020-04-10,5637.5316,5208.5102,1949.8848,3769.1782,2749.8466
2020-04-13,5578.856,5169.1757,1923.0814,3753.2566,2739.1666
2020-04-14,5692.0009,5288.593,1985.426,3825.6991,2785.72
2020-04-15,5657.9482,5268.7497,1977.5145,3797.3623,2764.4883
2020-04-16,5700.9604,5316.9707,2008.3881,3802.3806,2768.2616
2020-04-17,5710.0533,5318.4547,2020.7696,3839.4871,2809.0757
2020-04-20,5803.4021,5381.7857,2043.437,3853.4551,2819.7938
2020-04-21,5773.0079,5343.8806,2023.9423,3808.0474,2784.5328
2020-04-22,5826.5596,5387.6233,2043.1705,3839.3834,2804.2373
2020-04-23,5789.4817,5357.7904,2029.5244,3829.7525,2797.6612
2020-04-24,5675.5096,5273.5474,2003.7478,3796.9721,2776.0245
2020-04-27,5645.6565,5265.7248,2018.6659,3822.769,2805.2202
2020-04-28,5561.1976,5227.846,2030.7242,3849.1465,2825.1393
2020-04-29,5547.6279,5226.8116,2030.4769,3867.032,2844.8143
2020-04-30,5678.1658,5353.8595,2069.4321,3912.5772,2861.9077
2020-05-06,5802.4187,5451.3159,2110.2665,3936.2539,2863.8452
2020-05-07,5795.872,5445.7519,2106.8418,3924.8946,2854.423
2020-05-08,5862.7665,5507.6965,2125.2433,3963.6217,2873.0125
2020-05-11,5851.8037,5496.192,2102.8251,3960.1803,2871.8476
2020-05-12,5869.5065,5512.464,2124.15,3960.2378,2869.5973
2020-05-13,5917.0268,5536.2802,2140.6809,3968.2529,2867.7123
2020-05-14,5863.2364,5487.107,2117.6473,3925.2177,2834.5328
2020-05-15,5889.9767,5507.9336,2124.3107,3912.8159,2819.6911
2020-05-18,5860.0427,5478.8218,2114.8582,3922.9117,2837.1721
2020-05-19,5936.5992,5547.8759,2144.1207,3956.2495,2860.6682
2020-05-20,5865.8412,5489.7024,2118.1192,3935.222,2856.1398
2020-05-21,5791.6402,5426.1745,2099.4317,3913.7949,2846.8239
2020-05-22,5683.9962,5328.2268,2046.5956,3824.064,2775.8096
2020-05-25,5671.9722,5316.6036,2052.3022,3829.3245,2789.7095
2020-05-26,5808.5486,5420.2126,2112.9733,3872.7701,2808.8419
2020-05-27,5772.0836,5369.4992,2071.4735,3845.6135,2795.4807
2020-05-28,5758.9271,5361.167,2054.964,3856.6324,2809.6648
2020-05-29,5816.4003,5406.3403,2086.6658,3867.0232,2806.6643
2020-06-01,5993.7853,5569.48,2158.2231,3971.3402,2870.3558
2020-06-02,6002.8363,5566.4438,2145.2857,3983.5677,2885.9208
2020-06-03,5994.6378,5572.3125,2143.1169,3983.6477,2889.1086
2020-06-04,6006.7648,5576.7535,2151.3849,3982.1851,2883.3633
2020-06-05,6015.3274,5585.4231,2166.3751,4001.2509,2896.3495
2020-06-08,6001.4315,5575.3036,2153.5642,4021.9549,2909.5867
2020-06-09,6042.3353,5610.3774,2181.5887,4047.0293,2928.3043
2020-06-10,6049.322,5615.2417,2201.9882,4039.7051,2908.4753
2020-06-11,6027.4085,5589.1019,2195.6376,3995.8846,2876.513
2020-06-12,6031.1709,5591.4871,2206.7641,4003.0829,2884.1157
2020-06-15,6028.9556,5590.6435,2219.5495,3954.9883,2838.6074
2020-06-16,6151.6855,5695.3007,2260.4575,4014.5702,2878.9924
2020-06-17,6178.1413,5735.4183,2263.9606,4017.5941,2881.1321
2020-06-18,6149.2892,5734.403,2266.0319,4044.3842,2888.9575
2020-06-19,6187.1082,5787.1482,2319.4494,4098.7095,2925.9356
2020-06-22,6228.0162,5784.0269,2342.8804,4102.0459,2921.8915
2020-06-23,6238.8971,5804.343,2382.0473,4121.7944,2925.416
2020-06-24,6227.5693,5789.0893,2382.4734,4138.9895,2943.4733
2020-06-29,6211.3813,5762.4378,2372.5363,4109.7164,2925.4834
2020-06-30,6319.5558,5864.4164,2438.1967,4163.9637,2942.0741
2020-07-01,6339.3685,5881.8875,2419.6294,4247.7835,3009.8611
2020-07-02,6413.952,5975.2794,2424.3934,4335.8445,3084.2381
2020-07-03,6478.3539,6051.5099,2462.5624,4419.5955,3159.1583
2020-07-06,6725.9962,6299.8551,2529.487,4670.0949,3374.1362
2020-07-07,6817.865,6380.0276,2591.2634,4698.1264,3381.7608
2020-07-08,6973.9967,6535.4151,2651.9694,4774.0042,3429.9449
2020-07-09,7182.1769,6693.7452,2757.6534,4840.7712,3442.0205
2020-07-10,7150.4243,6676.4373,2778.4567,4753.1333,3351.78
2020-07-13,7403.0857,6899.5175,2889.4265,4852.9612,3390.115
2020-07-14,7344.9876,6807.727,2858.6719,4806.6902,3348.0312
2020-07-15,7131.4636,6638.8384,2813.0607,4744.4687,3313.7646
2020-07-16,6758.1403,6319.9981,2646.2604,4516.2532,3162.0251
2020-07-17,6772.5322,6344.5912,2662.4024,4544.7007,3185.8909
2020-07-20,7003.6672,6526.8325,2697.3006,4680.3046,3287.915
2020-07-21,7058.7908,6563.3239,2736.5118,4691.0425,3286.8146
2020-07-22,7125.5686,6620.6893,2769.028,4714.4454,3291.3605
2020-07-23,7119.6711,6620.0859,2799.6735,4712.4357,3284.1103
2020-07-24,6784.6347,6283.9831,2627.8426,4505.5906,3158.2854
2020-07-27,6786.529,6298.7351,2631.7619,4528.45,3163.2306
2020-07-28,6857.9427,6359.6637,2666.5213,4568.2576,3185.8904
2020-07-29,7060.5347,6530.2712,2767.4018,4679.008,3243.3849
2020-07-30,7048.9813,6511.436,2743.6336,4656.1506,3231.5193
2020-07-31,7141.592,6579.6696,2795.3998,4695.0462,3249.3375
2020-08-03,7373.3412,6739.8085,2868.8821,4771.3108,3281.1012
2020-08-04,7326.1893,6697.7071,2832.8447,4775.8024,3312.1336
2020-08-05,7427.1891,6772.8422,2860.2415,4777.1089,3292.3094
2020-08-06,7432.7659,6770.3016,2814.3737,4762.7642,3292.2003
2020-08-07,7339.8113,6688.8822,2749.9533,4707.9262,3263.7455
2020-08-10,7358.862,6725.2956,2735.2561,4724.8697,3285.7602
2020-08-11,7213.4452,6600.8472,2688.7004,4681.7837,3262.8244
2020-08-12,7092.355,6528.3999,2635.5022,4647.6446,3249.7381
2020-08-13,7113.9297,6552.6567,2622.6405,4635.7126,3241.8446
2020-08-14,7183.9582,6623.5633,2668.7124,4704.6288,3288.5141
2020-08-17,7339.6933,6744.5468,2696.3924,4815.2261,3368.8488
2020-08-18,7410.2411,6789.3979,2701.0606,4812.7564,3367.3313
2020-08-19,7256.1312,6666.274,2612.8354,4740.6784,3307.6593
2020-08-20,7151.261,6593.785,2587.8614,4679.1544,3264.5329
2020-08-21,7194.274,6643.9444,2632.452,4718.8431,3284.7267
2020-08-24,7253.6399,6688.9647,2684.6293,4755.8491,3298.7205
2020-08-25,7213.6824,6652.5478,2701.6042,4761.9507,3310.8389
2020-08-26,7037.9776,6525.8786,2644.144,4706.1302,3277.8901
2020-08-27,7113.8036,6578.7912,2689.1705,4731.3451,3290.7855
2020-08-28,7204.7816,6691.2096,2757.8387,4844.2652,3368.4384
2020-08-31,7224.0458,6668.4331,2728.3134,4816.2153,3343.8881
2020-09-01,7258.8872,6710.4599,2750.4235,4842.1223,3355.096
2020-09-02,7272.6243,6717.5579,2771.8503,4843.887,3347.3042
2020-09-03,7189.8606,6662.2515,2746.9528,4817.0952,3334.4119
2020-09-04,7182.1053,6618.5762,2732.1546,4770.219,3309.2096
2020-09-07,7057.1942,6478.8124,2641.2016,4669.3677,3253.4259
2020-09-08,7103.0863,6525.098,2650.629,4694.3894,3289.9142
2020-09-09,6877.602,6349.2234,2523.3957,4584.5887,3235.7032
2020-09-10,6633.8901,6235.5687,2483.0316,4581.9775,3245.5017
2020-09-11,6742.0594,6311.967,2536.6181,4627.2826,3265.4966
2020-09-14,6848.3586,6351.2422,2572.6012,4651.0507,3294.1507
2020-09-15,6881.5858,6387.8805,2595.1539,4688.4826,3317.6402
2020-09-16,6812.9115,6353.836,2554.7996,4657.3584,3295.5836
2020-09-17,6825.1524,6367.0206,2557.3211,4632.7142,3264.6864
2020-09-18,6929.7672,6469.4692,2596.0818,4737.0887,3347.7784
2020-09-21,6927.1898,6445.9649,2569.2194,4691.4281,3311.5936
2020-09-22,6815.777,6358.652,2555.5441,4635.7608,3270.519
2020-09-23,6862.9655,6392.0329,2599.8846,4652.3273,3275.7387
2020-09-24,6675.1518,6244.6389,2535.8685,4563.0657,3218.716
2020-09-25,6634.3886,6236.8904,2540.4261,4570.0216,3229.7769
2020-09-28,6550.3689,6178.4693,2521.246,4581.9085,3250.5018
2020-09-29,6621.0317,6228.7708,2563.3794,4591.7993,3241.323
2020-09-30,6617.1587,6192.5045,2574.7583,4587.3953,3232.4183
2020-10-09,6822.3647,6357.9711,2672.9344,4681.1412,3286.8572
2020-10-12,7036.2753,6541.176,2777.388,4823.1578,3387.8848
2020-10-13,7053.8711,6551.3987,2784.7166,4839.201,3386.893
2020-10-14,6988.6091,6508.3743,2764.2438,4807.1021,3369.4978
2020-10-15,6926.8462,6460.0408,2737.9628,4798.7361,3371.4014
2020-10-16,6906.3883,6428.6822,2724.4966,4791.676,3380.1689
2020-10-19,6858.3558,6358.3213,2689.669,4755.4879,3354.3075
2020-10-20,6923.3842,6423.1128,2740.583,4793.4672,3363.503
2020-10-21,6815.0928,6350.0127,2700.5327,4792.8284,3377.4246
2020-10-22,6771.8073,6317.1438,2673.585,4777.9845,3369.53
2020-10-23,6641.3292,6213.2626,2600.8426,4718.4881,3346.608
2020-10-26,6648.521,6214.3779,2617.7427,4691.2359,3304.7036
2020-10-27,6682.5376,6221.3414,2650.7637,4699.2792,3294.0881
2020-10-28,6685.429,6245.9986,2670.4815,4737.2718,3313.2314
2020-10-29,6674.7417,6255.1933,2699.9229,4772.9198,3324.4397
2020-10-30,6511.1579,6111.4803,2655.8646,4695.3338,3280.3835
2020-11-02,6513.7878,6143.1157,2708.3878,4720.8313,3265.8963
2020-11-03,6647.575,6241.7676,2744.3137,4777.5608,3307.4846
2020-11-04,6632.6822,6234.158,2750.5536,4813.6564,3332.1901
2020-11-05,6754.9495,6351.9789,2787.878,4885.1118,3369.5029
2020-11-06,6688.6623,6301.2477,2733.0715,4885.7178,3359.1193
2020-11-09,6851.9834,6421.6506,2813.9978,4981.3497,3418.2753
2020-11-10,6779.4907,6373.0853,2773.2176,4953.8756,3416.1408
2020-11-11,6663.7308,6294.6055,2681.5244,4904.8981,3411.2295
2020-11-12,6676.4219,6315.4938,2700.5098,4908.463,3397.3544
2020-11-13,6686.3913,6306.97,2706.8134,4856.8513,3338.3101
2020-11-16,6747.8105,6387.371,2712.4087,4904.1716,3377.11
2020-11-17,6681.7234,6336.9406,2658.0921,4894.786,3379.2742
2020-11-18,6682.1248,6341.0136,2620.6722,4891.6716,3387.0447
2020-11-19,6718.4582,6360.5998,2645.161,4927.9891,3410.0937
2020-11-20,6766.0605,6422.9854,2667.0925,4943.2882,3411.9323
2020-11-23,6807.7175,6472.9301,2686.3577,5005.0273,3469.8046
2020-11-24,6807.9974,6475.1881,2674.7983,4974.2855,3442.7229
2020-11-25,6691.8739,6350.3667,2615.5311,4910.7,3420.2916
2020-11-26,6643.1846,6334.3042,2609.3862,4919.5912,3445.7388
2020-11-27,6641.7734,6351.6119,2618.9908,4980.765,3498.6589
2020-11-30,6622.3592,6320.9441,2631.8893,4960.2519,3469.4178
2020-12-01,6713.2303,6426.6155,2698.4431,5067.0983,3554.0139
2020-12-02,6735.712,6434.9791,2682.9718,5067.1447,3545.3401
2020-12-03,6711.8429,6440.8808,2712.5177,5057.0603,3536.8144
2020-12-04,6746.6295,6464.7345,2730.8373,5065.9163,3541.5209
2020-12-07,6733.002,6424.6823,2726.4828,5022.2351,3509.9419
2020-12-08,6734.372,6423.6513,2746.2816,5009.8786,3499.0572
2020-12-09,6602.5166,6307.2207,2697.8256,4942.6986,3468.5269
2020-12-10,6605.1915,6320.0956,2718.5452,4940.5249,3459.0346
2020-12-11,6498.2391,6209.427,2687.7808,4889.6292,3427.8565
2020-12-14,6576.8161,6259.0175,2726.601,4934.8352,3467.7669
2020-12-15,6596.503,6265.5819,2758.8546,4945.1,3468.8286
2020-12-16,6543.3624,6235.4352,2760.6399,4953.867,3485.4049
2020-12-17,6597.8596,6308.9013,2785.6153,5017.4784,3539.5401
2020-12-18,6573.4036,6291.918,2780.7302,4999.9678,3507.9743
2020-12-21,6691.5884,6398.5987,2882.4426,5046.8396,3522.262
2020-12-22,6549.9694,6250.0606,2811.7493,4964.7727,3470.9024
2020-12-23,6601.2429,6307.604,2842.9704,5007.1235,3494.5868
2020-12-24,6496.3259,6205.2247,2820.7532,5000.0154,3489.2742
2020-12-25,6561.2749,6278.4981,2840.8006,5042.0137,3512.4862
2020-12-28,6519.4714,6244.4818,2842.8101,5064.4147,3523.8369
2020-12-29,6477.2617,6199.8523,2812.9974,5042.9361,3517.35
2020-12-30,6526.8785,6269.2484,2900.5375,5113.7105,3574.1307
2020-12-31,6646.4735,6367.1149,2966.2563,5211.2885,3640.6389
2021-01-04,6798.7644,6482.7868,3078.1113,5267.7181,3643.3592
2021-01-05,6807.4471,6539.7315,3097.977,5368.5049,3683.3634
2021-01-06,6724.9502,6528.1425,3115.0913,5417.6677,3736.648
2021-01-07,6616.5524,6538.1162,3162.398,5513.6568,3808.0695
2021-01-08,6585.3587,6557.5964,3150.7797,5495.4306,3788.3191
2021-01-11,6475.9548,6455.3987,3092.8608,5441.1583,3776.5293
2021-01-12,6564.7354,6543.2286,3180.3496,5596.3525,3906.1225
2021-01-13,6513.6399,6496.9131,3130.2979,5577.9711,3873.2285
2021-01-14,6506.8268,6439.8854,3089.1774,5470.4563,3811.2242
2021-01-15,6528.461,6417.5011,3089.9447,5458.0812,3817.9345
2021-01-18,6652.0961,6514.4644,3149.2004,5518.5205,3849.3982
2021-01-19,6614.0707,6476.3736,3084.4881,5437.5234,3808.694
2021-01-20,6671.4485,6535.4185,3204.932,5476.4336,3814.6537
2021-01-21,6745.1085,6622.4959,3283.721,5564.9693,3850.0559
2021-01-22,6721.9167,6637.8052,3358.2377,5569.776,3846.3945
2021-01-25,6657.2723,6645.3137,3355.2401,5625.9232,3898.1473
2021-01-26,6534.0973,6532.961,3258.3553,5512.9678,3813.2902
2021-01-27,6537.7538,6557.1608,3281.0305,5528.0034,3818.2682
2021-01-28,6399.1265,6414.3811,3161.8634,5377.1427,3735.0337
2021-01-29,6304.1181,6346.1371,3128.8649,5351.9646,3713.2471
2021-02-01,6345.8142,6393.278,3159.9933,5417.6484,3746.3717
2021-02-02,6417.4609,6454.7853,3228.6976,5501.0915,3771.47
2021-02-03,6307.3903,6399.3315,3223.7662,5485.2008,3775.7224
2021-02-04,6167.7466,6328.7881,3200.5493,5473.9475,3801.6178
2021-02-05,6045.297,6239.8709,3193.7066,5483.414,3840.7663
2021-02-08,6088.8187,6323.1622,3278.0603,5564.5618,3890.4654
2021-02-09,6254.0114,6457.8814,3334.2422,5686.2502,3952.8276
2021-02-10,6303.3064,6525.1658,3413.8101,5807.7191,4028.5289
2021-02-18,6404.5949,6614.5443,3320.144,5768.3814,4014.3241
2021-02-19,6527.6465,6703.4821,3285.5347,5778.842,4014.4564
2021-02-22,6534.5739,6657.056,3138.6723,5597.3327,3881.8681
2021-02-23,6489.9615,6631.2286,3112.3574,5579.6681,3897.7164
2021-02-24,6437.8367,6536.1861,3007.4559,5437.5683,3805.4719
2021-02-25,6399.3466,6499.1528,2977.1759,5469.5584,3851.029
2021-02-26,6325.4046,6364.3529,2914.1127,5336.7609,3756.8597
2021-03-01,6495.1565,6488.4388,2994.7508,5418.7837,3787.8695
2021-03-02,6466.6317,6433.3282,2966.8915,5349.6301,3718.7739
2021-03-03,6553.596,6524.7513,2997.7492,5452.2125,3817.4128
2021-03-04,6434.894,6401.9917,2851.8732,5280.7058,3708.6606
2021-03-05,6456.2791,6403.4964,2871.9719,5262.7958,3688.6818
2021-03-08,6327.6493,6256.4092,2728.8437,5080.0246,3573.431
2021-03-09,6126.2831,6108.0027,2633.4496,4970.9994,3509.6137
2021-03-10,6078.2443,6062.2552,2676.7018,5003.6121,3532.0523
2021-03-11,6219.6635,6213.8319,2746.5754,5128.2156,3625.3052
2021-03-12,6220.4779,6222.3802,2756.8127,5146.3786,3632.5784
2021-03-15,6177.7382,6173.8721,2644.0149,5035.5441,3566.8773
2021-03-16,6233.463,6195.2438,2672.1171,5079.3624,3599.1646
2021-03-17,6277.5814,6225.3588,2704.1362,5100.8581,3590.8339
2021-03-18,6298.8857,6273.8556,2748.7258,5141.7681,3605.6047
2021-03-19,6250.8147,6206.6023,2671.5179,5007.0907,3512.0203
2021-03-22,6359.6002,6305.6919,2698.2613,5057.152,3538.4271
2021-03-23,6289.0012,6219.1666,2668.0818,5009.2459,3516.3626
2021-03-24,6196.267,6142.5439,2634.6142,4928.6853,3466.0422
2021-03-25,6190.712,6157.4072,2655.9988,4926.3469,3463.8727
2021-03-26,6301.3414,6251.7941,2745.4001,5037.9899,3529.7282
2021-03-29,6326.6093,6254.9426,2733.9632,5046.8773,3537.711
2021-03-30,6301.5848,6280.359,2771.3221,5094.7291,3577.2434
2021-03-31,6293.3922,6254.0695,2758.5015,5048.3607,3539.3696
2021-04-01,6335.7913,6311.6644,2815.4134,5110.7768,3582.6499
2021-04-02,6361.2515,6326.6059,2852.2293,5161.5569,3616.7636
2021-04-06,6421.4868,6343.0962,2831.5985,5140.3418,3594.7093
2021-04-07,6422.7617,6348.0761,2807.2008,5103.7428,3558.4688
2021-04-08,6404.1284,6356.7526,2826.9895,5112.2086,3573.037
2021-04-09,6399.5218,6335.2393,2783.3266,5035.3374,3514.1106
2021-04-12,6263.3991,6226.4182,2719.9533,4947.7459,3477.0654
